
3,A pretty basic place. Came here because I was craving Pancakes &amp; they were pretty good. I enjoyed the blueberries  and the sauce with the pancakes which I felt were a good combination. I wished they gave more blueberries because towards the end it started to get pretty dry. The sauce also started to get too sweet once the blueberries finished. But the pancakes were fluffy and tasty. The chicken and waffles were a disappointment. I admit the waffles were done differently and could be subjectively just not up to my taste. But the chicken was poor. Tasteless. kinda soggy and dry. The sweet sauce didn't really go well with this and overall I'm really not a fan of this dish. Ordered the grits as well which was horrible. Could tell they didn't know how to cook cheese &amp; grits and it is not like what it's meant to be like. Very dry and undercooked. Flavourless.. bah horrible. The sausage patty was just. Minced meat smashed &amp; fried? Not what you'd expect. Disappointing because on the menu it said Sausage &amp; Maple.
3, 2 check-insGreat food. but while eating my breakfast they have decided it's a great time to fix the door hinge to the entrance which consists of some ass hat pounding and tapping on it during my entire meal.  Clueless and ruined my experience.  Would have been awesome other than that.
3, 4 photosLocated in the middle of Purvis Street. is this cafe called Clinton Street Baking Company. Its main outlet is in New York. United States. It is well known for its pancake and is known as "New York's # 1 breakfast spot" by Lonely Planet. as well as. "Best Pancakes" by New York Magazine (twice). The place was decorated in a traditional. clean cut look.The usual menu was presented in a booklet.Besides the usual menu. there is daily special items on the board.as well as. dinner special items.Boozy Salted Caramel ($15++ left)vanilla ice cream. bourbon. salted caramel sauceWithout alcohol ($10++ right)Pretty strong in the alcohol. The drink tasted very rich and creamy. but could not taste the salted caramel in it.Crab Cakes ($15++)Two crab cakes. served with classic remoulade. and house slaw.The crab cake was moist and creamy inside with chunks of crab meat in it.Chicken &amp; Waffles ($21++)with honey-Tabasco sauce. a crispy Belgian vanilla buttermilk waffle. and signature warm maple butter.The chicken was served char burnt. which made one quite disappointed. Some parts of the batter was just too hard and bitter to be eaten. One had to remove the batter coating in order to eat. Although the staff saw that we had left much of the batter untouch when clearing the plates. no one asked us about the food. The waffle was not the usual crispy and fluffy type. Instead it was eggy and soft. More like kueh kueh type. Not bad with the maple butter sauce. But not really my type.Pancakes with Warm Maple Butter ($18++)Served with wild blueberries.The first which I notice when the dish was served. was that the pancakes were super thick in size. The pancake was fluffy and soft. with a kind of eggy taste. Some may felt that the blueberries was a bit too sour. Nice but could not take in more a piece of pancake. It was way too much for me.Overall felt that the food was overrated. Maybe I was expecting too much but it just did not blow me off. Although the place looked sparkling clean. I was surprised to see a certain small animal running through the dining area. No wonder the place had placed a notice that it would be closed early for maintenance on the coming Monday. I soon lost my appetite after that and trying to vomit everything out.See all photos from Doreen T. for Clinton Street Baking Company &amp; RestaurantUseful Funny Cool 
3,Copyright © 2004–2020 Yelp Inc. Yelp. .   and related marks are registered trademarks of Yelp.
3,1 star ratingEek! Methinks not.2 star ratingMeh. I've experienced better.3 star rating4 star ratingYay! I'm a fan.5 star ratingWoohoo! As good as it gets!Start your review of Clinton Street Baking Company &amp; Restaurant
3,.css-1qkiuob.css-1qkiuob svg 1 photo.css-z6383k.css-z6383k svg 1 check-inMy first time here. Ever. Didn't know about the New York branch so there is no basis for comparison. I've heard lots of excited rumblings of course. and friends who used to live in New York were thrilled about its opening. Fair enough. From all accounts. I hear that this place largely works. The food is comparable and all. I'll have to take their word for it. I only came here for some cake and I got the upside down pineapple cake. I don't know why but seeing a badly sliced and sloppily presented cake annoyed me. It shows a lack of care in the attentive-level of staff.When I went to pay. I noticed that other cakes (of other flavors) were similarly badly sliced. Woah. I really did think Clinton St Bakery was better than this. Taste-wise. the cake was fine. Not great. not terrible. The staff was sufficiently polite. But I think the devil's in the details and they need to teach their staff how to slice cakes properly. lift the slices and place them on plates..css-1c2abjj.css-1c2abjj svgUseful Funny Cool 
3, 2 photosDefinitely order the chicken and waffles. Staff recommended to order onion rings as sides. Do not order onion rings. Completely disappointing. We came on a Monday afternoon. not too busy just some tables of ladies of leisure... but be aware your last order is at 5pm.
3,The Good. The Bad. and The Bourbon Salted Caramel MilkshakeI preface this by saying I absolutely love Clinton Street Baking Co. in New York. The Singapore shop matches the New York venue in some respects (main courses and drinks) and fails in other areas (pies and service).I'll start with the good. For a shop known for its baked goods and pancakes. the drinks were fantastic.  The bourbon salted caramel milkshake was the best thing we had and the bloody mary. which is so rarely made well. was also delicious. The main courses we tried (pancakes and huevos rancheros) were every bit as good as the NY shop.Unfortunately. there were several areas where Clinton Street really struggled. First. the service was horrible. After we were seated. not one staff member came to our table without being asked. We had to ask for drinks. for menus. to order. to get a dessert menu. to get a check. and to have our check taken and processed. When there were quality issues with food (see below). we did not get an apology and the waiter seemed annoyed to have to deal with the issue.Second. when we arrived for brunch. two of the three pies of the day were unavailable. No explanation was give nor was any apology forthcoming. We tried the only special available (strawberry rhubarb pie) and the lime meringue pie. Both were disappointing. The crumble on the strawberry rhubarb pie was like a group of small. indestructible rocks. We could not break up the 10cm pieces with a fork -- and we tried! We were not provided a knife with dessert.  The lime meringue pie tasted good but there was so little lime custard except at the very edge of the pie that it tasted almost exclusively of meringue.When I pointed these out to our server he simply asked if we would like something different. I pointed out that there was very little else available as two of the pies of the day were not available and he stood in silence. He did not seem to have any idea how the pies should be made or the quality that is normally associated with Clinton Street.Useful 
2,I came here because the hotel breakfast at the Intercontinental was $S30 a pop. and I thought I could do better -- or at least the same for less. So I decided to go to Killiney Kopitiam but my Ang Moh instincts took over while passing the lower-rated Clinton Street Baking Co. They had muffins on display and I am partial to Western breakfasts. So I was sucked in. The first thing I saw from the menu was it was not going to be much less expensive. So maybe it'll be great? Same for more?I ordered what I thought was their signature omelette because it had their name on it. But it only comes with two add-in ingredients (besides the eggs. of course). And apparently nothing but those two plus the eggs because when the omelette arrived I was asked if I wanted salt. pepper. or catsup. The first sign of cooking mediocrity is the need to season it with any of those things after cooking. especially a $20 omelette. If I'd known I would have chosen bacon to go in there. Ugh. It was so bland. And dry. I regretted not asking for catsup. I regretted more not having salsa. which is the best cure for bland eggs.The hash browns. though. were remarkable. If it was a two-egg omelette instead of a three-egger I was pushing through I would have savored them more. My cappuccino was also well done. Final tally. $S33!At the hotel I could have bottomless juice. cappuccinos. an array of Japanese. Chinese. Indian. and Western breakfast items. Smoked salmon with capers. Fresh-made waffles. Croissants and danishes. Fresh fruit. I got less for more. I'm kind of amazed they didn't have oatmeal (or porridge) on the menu. My punishment for not going to the kopitiam.
2,That moment when you're in an entirely different country and you see they have your favorite NYC breakfast spot is in Singapore!!!! BUT  it's no where near as good and your charged double the price. Very disappointing. :(
2,Breakfast was mediocre. Nothing crazy or wow about. Overpriced as well. Would I recommend? Sure. if there's nothing else on the block to eat. Otherwise. it's not worth a visit.
1,Everything should be half the price.  For the same price you can get three times the quality at P.S. Cafe.  Dishes with eggs were underseasoned and in lack of flavor.  The 20 dollar omelet has an egg to stuffing ratio of 5:1.  Not coming back. Coffee was good.
1,We went here for breakfast and we're not really impressed. They got one of our orders wrong. completely forgot another and had zero apologies for it all. Food is really mediocre for the price. All the egg dishes were well prepared but everything else on the plate was unappetizing. The biscuits were dry. the ham was leathery. the bread was stale. Would not recommend at all.
1, 1 check-inThis was easily the worst experience we had anywhere on our entire trip.Left waiting for 20 minutes to place our order while the table next to us. seated after we arrived. placed and received their order. We were generally ignored by the staff--and at the end we paid 10% extra for their "service."Do yourself a favor and go elsewhere.Useful 
1, 1 check-inI had spinach egg for breakfast. It tasted absolutely bland. tasteless. The portion of the orange juice is way too little. Not worth the price .. It's not the breakfast to die as compared in states. Lastly. customer service was bad. Coffee is good tho.Useful 
1,Copyright © 2004–2020 Yelp Inc. Yelp. .   and related marks are registered trademarks of Yelp.
